,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
10,entry_1520788.exe ,6.790130615234375,0.044310136253145074,326.47112500000003,4.708658711286567
20,entry_1538321.exe ,25.893461227416992,0.1307005152504619,1221.30125,3.472781441078616
21,entry_1803841.exe ,17.399812698364258,0.18741948189486612,808.36025,10.439291771355931
22,entry_1812639.exe ,10.494674682617188,0.10932734901114788,490.733125,4.231700144076255
23,entry_1936510.exe ,9.506156921386719,0.10117088638654828,447.564125,6.1992952308609315
11,entry_2084584.exe ,6.777797698974609,0.0472082260401938,324.95125,3.5750935914322675
12,entry_2436721.exe ,7.069435119628906,0.06665494836866742,323.318875,4.841418037039869
13,entry_2512213.exe ,2.47625732421875,0.02330194952371017,122.953,2.7407187925797825
0,entry_2794778.exe ,0.36139869689941406,0.020940297499313372,15.059999999999999,0.3067930898830678
14,entry_2827190.exe ,3.9232730865478516,0.039903480927327,183.95662499999997,3.7884055002566743
24,entry_2875325.exe ,16.258182525634766,0.2087642306971179,746.9936250000001,6.352858076045368
25,entry_2967489.exe ,17.20087242126465,0.15838104451561025,768.560125,5.322180977698432
26,entry_2967493.exe ,17.160438537597656,0.1339317410676197,770.97775,6.642707914510473
1,entry_3025937.exe ,0.3962059020996094,0.010844860950952957,15.76975,0.1719293096013594
2,entry_3025979.exe ,0.3699798583984375,0.016496624694606464,15.453875,0.3504516505525405
27,entry_3381112.exe ,19.995206832885742,0.12543152605478994,936.5956249999999,4.835278247875179
15,entry_3660935.exe ,4.017040252685547,0.06573580444126181,186.759875,5.187798218837638
16,entry_3933685.exe ,0.49376678466796875,0.025774565465919885,21.105375000000002,0.5767856918951785
17,entry_4087209.exe ,4.508874893188477,0.07966453973595561,211.337875,7.070659559714003
3,entry_4722997.exe ,0.418243408203125,0.015187152550739776,16.879375,0.18187147762912176
28,entry_4825983.exe ,17.039058685302734,0.19854534536151874,790.30825,11.113060511735744
29,entry_5029563.exe ,31.40598487854004,0.2041628042053939,1536.25375,4.930215354069204
4,entry_5245213.exe ,0.7901687622070312,0.025352413741060977,34.287124999999996,1.7850098345317316
18,entry_5281743.exe ,12.530698776245117,0.04792089417024652,605.33925,2.4400272411389197
5,entry_5411679.exe ,0.6879997253417969,0.027253707030148313,30.95825,2.770081575964866
19,entry_5453782.exe ,12.144723892211914,0.11423608528940328,552.05575,6.181775973577509
6,entry_5593222.exe ,0.7893028259277344,0.025287350227093337,34.328,2.0660883935591916
7,entry_5733472.exe ,0.6609210968017578,0.03292169442724403,31.255000000000003,2.7574992747052525
8,entry_5922312.exe ,0.6361141204833984,0.011638453027882533,29.044375,0.8265123921484792
9,entry_5946809.exe ,0.8036289215087891,0.014300792676951503,37.156625,2.1799854894872572
