,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
5,entry_319924.exe ,0.8212051391601562,0.026346465639539855,44.0,2.179449471770337,43.875,2.027159342528357
6,entry_3321949.exe ,3.531522750854492,0.030947723137674014,181.0,3.0,181.0,3.1622776601683795
8,entry_657027.exe ,3.7132930755615234,0.11764237365376568,188.25,8.496322733983215,187.5,8.558621384311845
1,entry_166855.exe ,3.660186767578125,0.0762361639563851,190.75,8.481597726843686,190.75,8.437268515343103
7,entry_4871907.exe ,3.694652557373047,0.10059900619909469,193.75,9.820259670701178,193.75,9.934158243152764
2,entry_2410950.exe ,3.897310256958008,0.1003337800744578,198.25,7.996092795859738,198.125,7.457169369137327
9,entry_978842.exe ,3.768280029296875,0.031180487001215052,205.875,2.666341125962693,206.25,2.9047375096555625
0,entry_1175717.exe ,3.516977310180664,0.1082086219303415,229.5,161.5108355498169,170.25,11.344051304538427
4,entry_3117736.exe ,4.522909164428711,0.10460818587387302,233.0,10.712142642814275,233.125,10.599970518826927
3,entry_2543897.exe ,4.489511489868164,0.061225989005940507,236.5,5.123475382979799,236.125,4.833153732295301
15,entry_3994586.exe ,11.130586624145508,0.0627135675608722,499.125,3.9823830805184977,497.75,4.175823272122517
13,entry_2307838.exe ,11.32204818725586,0.060721283079001716,508.75,0.6614378277661477,508.375,0.6959705453537527
17,entry_483031.exe ,11.848136901855469,0.10941337120991335,537.125,5.301827515112124,536.5,5.5677643628300215
11,entry_1953417.exe ,13.723333358764648,0.09329425625443935,705.625,5.266343608235224,704.875,4.9355217555999085
16,entry_4184640.exe ,15.14853286743164,0.7429676273584378,757.5,12.379418403139947,757.0,11.926860441876563
19,entry_5945339.exe ,16.733043670654297,0.14136570364116863,840.875,5.622221536012255,840.5,4.8218253804964775
12,entry_202443.exe ,17.85974884033203,0.07518027707982855,914.75,10.096410253154335,913.625,10.355403179017223
10,entry_176146.exe ,17.908788681030273,0.0845392431706661,926.375,6.163146517810525,925.625,6.460214779711275
24,entry_4185201.exe ,18.26869773864746,0.10067209642059377,933.375,3.276335605520289,933.25,3.2307119958300214
18,entry_5402227.exe ,22.502666473388672,0.1053771295307,1141.625,4.635124054434789,1141.125,4.621620386834038
25,entry_4352439.exe ,31.408082962036133,0.2313053700980597,1411.75,6.098155458825234,1411.625,6.303520841561484
14,entry_2970400.exe ,31.425148010253906,0.10583011820712279,1416.5,4.6097722286464435,1415.75,5.3091901453988255
20,entry_1368197.exe ,49.34231376647949,0.13060181883908306,2318.25,9.161741100904347,2319.0,9.420721840708387
23,entry_3670556.exe ,50.722965240478516,0.13214151055317944,2353.625,3.6033838263498934,2353.75,3.491060010942235
27,entry_4902385.exe ,51.81979751586914,0.17993502806984177,2356.625,6.613197033205649,2356.125,6.546707187586749
26,entry_4826720.exe ,56.95631408691406,0.6656441408067728,2635.375,20.808276598507625,2635.75,20.873128658636684
29,entry_5446735.exe ,63.1109504699707,0.17060144943044397,2812.25,7.39509972887452,2812.125,6.734936896512097
22,entry_2677050.exe ,65.77125358581543,0.5363476177456228,3012.25,23.429415272259785,3012.75,23.268809595679794
28,entry_5201756.exe ,75.58478164672852,0.19299168057598348,3593.125,8.432637487761465,3592.125,9.413255281782174
21,entry_2613305.exe ,83.73748207092285,0.38988701906116346,3879.75,10.928746497197197,3880.125,10.337280832017674
