,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
2,entry_4626876.exe ,1.7957382202148438,0.021219592916796436,136.125,3.1399641717701177,135.875,2.5708704751503917
1,entry_4624174.exe ,1.7873764038085938,0.019277037332586594,137.875,2.4717149916606487,136.0,1.5
4,entry_4902862.exe ,1.7678375244140625,0.025329824239726368,138.125,2.4717149916606487,137.5,2.598076211353316
3,entry_4626923.exe ,2.4968414306640625,0.03340871705700029,200.375,1.3169567191065923,200.375,0.9921567416492215
8,entry_5633970.exe ,2.9302291870117188,0.02663519318536695,228.5,1.0,228.375,0.6959705453537527
7,entry_5566850.exe ,2.8634872436523438,0.047521248490278556,231.625,2.9553976043842223,231.0,2.3979157616563596
5,entry_5369563.exe ,2.930328369140625,0.01630652751511001,240.125,0.9270248108869579,239.875,1.3635890143294642
0,entry_4213612.exe ,2.8044509887695312,0.03445556797261932,241.125,2.027159342528357,240.875,2.4206145913796355
9,entry_5750690.exe ,2.9132461547851562,0.00896183054177293,241.875,0.9270248108869579,241.875,1.3635890143294642
6,entry_5417825.exe ,3.0953903198242188,0.02595610059177733,242.25,1.479019945774904,242.75,1.299038105676658
16,entry_5981388.exe ,5.475067138671875,0.025474739131115916,448.875,0.33071891388307384,448.875,0.33071891388307384
17,entry_5981843.exe ,6.5278778076171875,0.036746481178579496,518.0,0.7071067811865476,517.0,0.8660254037844386
18,entry_5982098.exe ,13.281692504882812,0.028790917065071767,1078.0,1.5,1078.0,1.7320508075688772
10,entry_5977378.exe ,27.702415466308594,0.0753648996779698,2422.5,1.3228756555322954,2421.375,1.5761900266148114
13,entry_5980254.exe ,27.83112335205078,0.07440539430646986,2449.625,1.4086784586980805,2449.5,1.6583123951777
14,entry_5980769.exe ,30.052978515625,0.07066954584603906,2641.375,2.057759704144291,2640.875,1.7633419974582356
12,entry_5978296.exe ,31.892127990722656,0.09503710828981647,2722.75,1.3919410907075054,2722.5,2.23606797749979
15,entry_5980820.exe ,31.99481201171875,0.06864773692794608,2832.0,1.6583123951777,2832.625,1.5761900266148114
19,entry_5982622.exe ,33.455787658691406,0.40455458547213496,2909.75,3.2307119958300214,2911.125,3.4437443284889775
24,entry_3091834.exe ,40.578590393066406,0.15970867098263386,3555.0,12.951833846988619,3554.625,12.123711271718738
21,entry_1692100.exe ,41.64988708496094,0.27948936876505776,3612.5,19.248376554920156,3612.5,19.487175269905077
25,entry_3151832.exe ,43.36708068847656,0.23960935642014203,3661.0,17.599715906798043,3661.5,17.44276354251241
23,entry_2621650.exe ,42.41022491455078,0.31310029701538045,3722.875,30.287941082219504,3722.625,30.630611730750662
20,entry_1417702.exe ,44.579376220703125,0.2723291584303668,3734.75,18.301297768191194,3735.375,18.54007483803666
27,entry_3893916.exe ,42.81787109375,0.23701239665546953,3735.25,14.428704030508076,3735.375,15.337352281277235
26,entry_3636563.exe ,41.813690185546875,0.1336414643737077,3803.875,13.033010972143007,3803.75,13.525438994723979
28,entry_432567.exe ,46.415130615234375,0.21649662912378612,3827.5,21.10094784600919,3827.875,21.05610065990377
29,entry_708774.exe ,46.80152893066406,0.13957550822141757,3884.25,4.14578098794425,3883.5,4.716990566028302
11,entry_5977756.exe ,45.52399444580078,0.16982835749665992,4053.875,12.839757591169702,4053.75,12.427288521636568
22,entry_2347742.exe ,70.37493133544922,0.22569647355159653,5776.375,3.0388114452858046,5775.5,3.122498999199199
