,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
8,entry_4741728.exe ,3.3227920532226562,0.013209562421681316,276.257125,0.6254017583721813
6,entry_3052591.exe ,9.504493713378906,0.030936410237816306,819.6355,0.6329389781013409
4,entry_2617730.exe ,9.847038269042969,0.05335246396636831,834.038,1.6811967463684967
3,entry_5276504.exe ,9.811454772949219,0.03380662370089928,860.8701249999999,1.1577645958376195
1,entry_1080618.exe ,10.046958923339844,0.049022686879426076,865.13225,1.9806327745192926
12,entry_4563400.exe ,11.651771545410156,0.03806164697452094,971.07725,0.5204331729434604
11,entry_2473478.exe ,13.041259765625,0.03857124896628959,1106.6625,0.909117016670583
2,entry_6025249.exe ,13.211235046386719,0.03529910940207976,1143.4650000000001,1.7326352761039987
19,entry_4035360.exe ,14.295173645019531,0.031660181016988795,1198.17,0.8955166106778812
9,entry_778359.exe ,17.32158660888672,0.055584419206128624,1506.1599999999999,1.6742834288136366
13,entry_5298088.exe ,28.774696350097656,0.10603925677660371,2357.4537499999997,2.4736002986537753
10,entry_1168229.exe ,34.25548553466797,0.14763068363042167,2786.39375,3.391385916922434
18,entry_1841293.exe ,38.60614013671875,0.13609586923177913,3442.4474999999998,2.949596370692194
5,entry_208204.exe ,39.46826934814453,0.1165052119591195,3715.005,3.514018355102944
7,entry_163857.exe ,39.29045104980469,0.090536842907449,3716.75,2.163492546786398
16,entry_2265253.exe ,54.88190460205078,0.3136461183190087,4662.81125,6.624023394999483
0,entry_344282.exe ,62.318824768066406,0.18055784334491629,5928.5650000000005,12.46250376128334
14,entry_5754593.exe ,67.3255844116211,0.303342829090071,6125.8425,8.338760024727938
17,entry_299068.exe ,70.17828369140625,0.15014733104932299,6428.91125,5.171076864396887
29,entry_4275536.exe ,76.62861633300781,0.24933714601070703,6947.998750000001,7.153505150448914
26,entry_553474.exe ,79.614501953125,0.24991625262271508,7424.8625,8.680952928682359
24,entry_3667265.exe ,82.08612060546875,0.26350432830038856,7501.32125,9.24565497612243
21,entry_2765760.exe ,86.83277893066406,0.4132947019409608,7971.265,9.205544524904633
27,entry_4018504.exe ,85.0573501586914,0.2768480964928782,7989.10125,11.312526726487736
28,entry_2292069.exe ,91.68624877929688,0.23980618129823647,8273.3325,7.74310459376592
25,entry_1832553.exe ,98.81206512451172,0.29828798876304125,9227.833750000002,8.530300313441712
15,entry_5152635.exe ,118.07066345214844,0.5017711440791749,10227.7875,11.257490561844023
23,entry_5157469.exe ,131.5918426513672,0.29251308888140876,12021.4625,8.772675974296495
20,entry_4773178.exe ,183.1740264892578,0.6029851889065257,15846.4875,14.832096741526183
22,entry_4979139.exe ,336.1439743041992,1.0680632322186607,30950.75,32.37665053707678
