,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
6,entry_4741728.exe ,4.477853775024414,0.04147588256224702,251.006125,7.605979266956687
3,entry_2617730.exe ,5.11955451965332,0.049265302390436715,276.19825,5.809109478870224
2,entry_208204.exe ,5.502391815185547,0.09836551348454495,295.79125,5.84970528637981
1,entry_163857.exe ,5.416912078857422,0.08387799919546846,302.07,7.849208319951769
8,entry_6025249.exe ,6.998697280883789,0.11891852869118741,353.86237500000004,14.307120080029213
9,entry_778359.exe ,7.230367660522461,0.09818489395829148,372.65712499999995,11.646817091350538
0,entry_1080618.exe ,7.10991096496582,0.12625912750080448,374.902625,9.304481405987922
4,entry_3052591.exe ,7.449859619140625,0.10773250198620618,384.893375,8.158476557199572
7,entry_5276504.exe ,7.748167037963867,0.11368304796564192,398.69075,15.197037604003613
5,entry_344282.exe ,8.109344482421875,0.1470265840053274,417.072625,11.239161266944034
13,entry_2473478.exe ,11.674263000488281,0.10212892581682714,577.20775,6.036873647634187
15,entry_4035360.exe ,12.34811019897461,0.12248288808262914,587.2648750000001,15.785777858863172
16,entry_4563400.exe ,14.00724983215332,0.15988895933689812,637.809125,11.388717118682637
11,entry_1841293.exe ,24.474760055541992,0.08784720038091703,1206.66125,8.551522433900287
18,entry_5298088.exe ,40.59214210510254,0.10090999142151964,1844.8125,7.850555314753233
14,entry_299068.exe ,43.81560516357422,0.18290280363856962,2173.83875,8.567129679040644
10,entry_1168229.exe ,50.981082916259766,0.3445153902201339,2248.7487499999997,8.894737822864657
17,entry_5152635.exe ,51.13417434692383,0.4941700411222266,2270.375,22.616448107516742
12,entry_2265253.exe ,60.44891548156738,1.0802126547988347,2778.14,60.618734315391336
29,entry_553474.exe ,69.47476005554199,0.32286311868884293,3326.20125,14.367206963689924
23,entry_3667265.exe ,72.1640625,0.14969744506205046,3417.085,14.092341891963946
19,entry_5754593.exe ,79.60319328308105,0.38554376937696594,3732.66125,14.360876920909126
28,entry_5157469.exe ,82.43496322631836,0.2662373912578749,3883.8100000000004,14.553226446393163
21,entry_2292069.exe ,83.8116455078125,0.2674187812051936,3920.80375,7.589454752319236
25,entry_4275536.exe ,85.12055397033691,0.41315374038727176,3944.57125,14.414039542664593
24,entry_4018504.exe ,82.45216687520345,0.602572550888988,3980.8362500000003,15.926908784742228
22,entry_2765760.exe ,85.5605239868164,0.25397763715904154,3988.13625,5.952556042365387
27,entry_4979139.exe ,85.80711555480957,0.23388543101703593,4109.7125,5.0980431294761175
20,entry_1832553.exe ,88.20463180541992,0.3837832917828826,4265.0475,19.758400586839034
26,entry_4773178.exe ,112.22710990905762,0.30343171446273054,5030.13875,14.565100787069623
