,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
11,entry_192319.exe ,1.0615158081054688,0.01753014898487095,91.98862500000001,0.24761963648911559
12,entry_4853971.exe ,1.0653305053710938,0.01722548842325469,92.06975,0.376275746627389
10,entry_1852062.exe ,1.0682601928710938,0.010921027240506991,92.16075000000001,0.3634854708238001
18,entry_3995464.exe ,1.0629043579101562,0.011827596673888609,92.25,0.17358355336839984
3,entry_2473512.exe ,3.4136199951171875,0.029338231301823225,325.678,0.5376832245848877
0,entry_403027.exe ,3.4245681762695312,0.018228383097099926,328.1645,0.828544054350759
2,entry_1288574.exe ,3.6501007080078125,0.023013871007292692,329.576375,0.7485621112339296
7,entry_189718.exe ,3.417449951171875,0.024517849615194324,336.654,0.4785318693671395
8,entry_4850398.exe ,4.109825134277344,0.011938690991026435,340.770625,0.4289210118133595
4,entry_1597917.exe ,4.707283020019531,0.015471221381422215,369.6975,0.24791026602380908
1,entry_4735334.exe ,4.3775634765625,0.01933396358240314,397.950875,0.26340768662853736
5,entry_5080386.exe ,5.310813903808594,0.03617839177664009,484.65225,0.3587348428853707
9,entry_5098251.exe ,6.13507080078125,0.042361157681964155,498.5065,0.7253728351682286
6,entry_2638784.exe ,5.9385528564453125,0.016571880902582967,535.844625,0.5438172803203193
13,entry_3361780.exe ,6.3117523193359375,0.028910227289307124,541.877625,0.9846425668104077
15,entry_725118.exe ,7.182258605957031,0.03534619935461993,643.3634999999999,0.6091015925114545
17,entry_2777266.exe ,6.983451843261719,0.039319627849438064,648.76775,0.7543062624027432
19,entry_5986135.exe ,8.390556335449219,0.017027617313732334,735.29925,0.8068834720701751
14,entry_1464477.exe ,8.963333129882812,0.05757023425685118,767.3172500000001,1.114338340675733
16,entry_198595.exe ,23.739349365234375,0.05703595742955664,1994.17625,2.4502751758731445
26,entry_4377991.exe ,30.780624389648438,0.08661829928865289,2442.2124999999996,3.908953664345456
25,entry_4420191.exe ,31.316810607910156,0.12409657453562242,2559.92375,5.903863009716604
23,entry_2963583.exe ,32.18346405029297,0.14593650864216243,2596.3737499999997,4.194943198363897
24,entry_4810736.exe ,32.86112976074219,0.08751999672312821,2901.30625,5.059787390543206
27,entry_3029158.exe ,41.89347839355469,0.16738259469600203,3440.45875,12.343178720957635
21,entry_3630960.exe ,41.96321105957031,0.1357310233911067,3503.9325,1.733477357798493
22,entry_5269727.exe ,40.96015167236328,0.19995862748378898,3532.6575000000003,10.779650678477537
29,entry_4807842.exe ,44.157745361328125,0.12723437479996613,3562.33375,4.735921075936482
28,entry_4727449.exe ,49.793212890625,0.1659972264809676,3989.62625,13.74425055932484
20,entry_2351821.exe ,52.41294860839844,0.1286299799301143,4323.6900000000005,14.795774734700345
