,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
5,entry_3773945.exe ,7.937259674072266,0.05287283294815762,415.125,5.8829733128750465,415.125,6.392133837772798
3,entry_3409299.exe ,8.551069259643555,0.09683413957228468,448.375,6.9988838395847095,448.0,7.44983221287567
2,entry_3020235.exe ,9.664264678955078,0.09597984176817587,508.125,7.440388094716565,508.25,7.5291101731877985
9,entry_4344668.exe ,9.684087753295898,0.04329319468255958,515.375,3.838538133196022,515.25,4.175823272122517
0,entry_2306090.exe ,9.945499420166016,0.10539919017200229,527.875,5.532573994082682,527.125,5.688530126491377
1,entry_2863787.exe ,10.005029678344727,0.17161812503367568,530.25,5.2855936279664935,529.75,5.165994579942956
8,entry_4136651.exe ,10.106954574584961,0.057131168093237455,533.625,4.29934588047996,533.0,4.242640687119285
4,entry_3575153.exe ,10.158527374267578,0.04829181693017843,536.375,7.016721100343094,535.625,7.967708265241644
6,entry_3798027.exe ,10.128305435180664,0.059205331463918806,540.375,4.553501400021746,540.25,5.11737237261468
7,entry_3980129.exe ,10.307411193847656,0.054862360711453506,549.375,6.707039212648156,548.875,6.9899481400079075
19,entry_5247010.exe ,23.89481544494629,0.11176410615324378,1153.875,7.166545541612082,1153.25,7.806247497997997
13,entry_3264125.exe ,27.592975616455078,0.10600364631737333,1351.625,4.871793817476269,1351.25,4.205650960315181
18,entry_496976.exe ,35.48396682739258,0.13107777804406096,1866.125,4.313858481684349,1865.875,4.342738191510052
16,entry_4515279.exe ,35.501726150512695,0.15022126918003684,1868.5,4.301162633521313,1868.5,4.301162633521313
10,entry_1591395.exe ,35.38375473022461,0.1590911318231236,1879.625,4.0600954422279285,1878.75,4.408798022137099
15,entry_4445213.exe ,35.63927459716797,0.12523043220074404,1882.625,4.328322423295196,1882.0,4.58257569495584
17,entry_4833711.exe ,41.347076416015625,0.20398491752915557,1929.75,7.4456363059177155,1929.125,7.338894671542848
12,entry_2597067.exe ,43.97398567199707,0.1234676143078042,2071.75,7.949056547792323,2070.375,8.380595145930867
11,entry_2383883.exe ,41.89204406738281,0.5008997709018681,2112.125,7.490619133289317,2111.75,7.917543811056558
14,entry_4262237.exe ,40.30270767211914,0.13481171780102816,2114.0,7.22841614740048,2114.0,7.0
29,entry_827802.exe ,46.090572357177734,0.27849565206627497,2194.875,8.752678161568607,2193.75,9.093266739736606
25,entry_3869138.exe ,51.4178524017334,0.18460686733180373,2590.5,6.2048368229954285,2590.375,6.223694642252301
23,entry_3085454.exe ,61.973270416259766,0.291760359662892,2944.125,3.7228181529588578,2944.0,3.640054944640259
27,entry_4542736.exe ,58.526668548583984,0.17217692946321697,2983.125,5.967359131140006,2982.5,5.852349955359813
26,entry_4430353.exe ,60.919233322143555,0.1343862298943054,3034.5,3.5,3033.875,3.9191038516477206
24,entry_3732076.exe ,67.23738288879395,0.31949790161763514,3052.875,6.827105902210687,3053.125,6.7903884277705355
22,entry_2531620.exe ,62.40471267700195,0.23060616022034217,3190.125,3.4072532926097527,3189.5,3.391164991562634
20,entry_1751552.exe ,62.48946571350098,0.8413016962894425,3196.0,6.614378277661476,3195.375,6.688376110835873
21,entry_1821361.exe ,64.62430572509766,0.11335651568229987,3295.75,8.525696452489967,3294.875,8.866192813152667
28,entry_5115006.exe ,81.59358406066895,0.10675018441300063,3979.25,4.943429983321297,3978.0,5.656854249492381
