,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
0,entry_1080618.exe ,3.3635711669921875,0.10135730661256453,285.375,1.7275343701356567,285.125,1.964529205687714
10,entry_1168229.exe ,21.070327758789062,0.05713429996101286,1701.25,2.6339134382131846,1700.125,2.8476964374736293
1,entry_163857.exe ,2.5960693359375,0.008315970044322692,234.375,0.4841229182759271,233.75,0.6614378277661477
20,entry_1832553.exe ,33.198814392089844,0.11872418484379789,3490.375,16.015129565507735,3489.875,16.26681821992242
11,entry_1841293.exe ,11.143051147460938,0.04856193224119058,1010.25,1.3919410907075054,1010.5,1.5
2,entry_208204.exe ,2.5904998779296875,0.013672411431279239,234.875,0.7806247497997998,234.125,1.2686114456365274
12,entry_2265253.exe ,24.046302795410156,0.3475674611433143,2118.625,36.52032824332224,2118.625,36.43808961787102
21,entry_2292069.exe ,34.728004455566406,0.1494952054360171,3202.5,4.06201920231798,3202.375,4.151430476353903
13,entry_2473478.exe ,5.907707214355469,0.028143684444289194,497.25,1.1989578808281798,496.125,1.6153559979150107
3,entry_2617730.exe ,2.4451675415039062,0.023316846425018394,218.875,1.3635890143294642,218.875,1.4523687548277813
22,entry_2765760.exe ,36.238800048828125,0.355100911681904,3319.125,7.406711483512774,3319.125,8.006833019365397
14,entry_299068.exe ,19.561843872070312,0.07221668590307616,1947.75,2.817356917396161,1947.75,3.072051431861127
4,entry_3052591.exe ,3.410186767578125,0.015870725112453264,295.125,0.7806247497997998,294.625,1.1110243021644486
5,entry_344282.exe ,3.5434036254882812,0.01905683935407207,308.125,0.33071891388307384,308.25,0.6614378277661477
23,entry_3667265.exe ,29.298248291015625,0.22789491406165238,2906.75,7.292976072907411,2905.5,7.44983221287567
24,entry_4018504.exe ,32.576690673828125,0.3351162753241161,3406.25,8.347903928532,3406.125,7.817248556877285
15,entry_4035360.exe ,5.9660186767578125,0.027304787635619606,510.875,1.0532687216470449,510.5,1.224744871391589
25,entry_4275536.exe ,35.12074279785156,0.14393268096941464,3260.75,3.152380053229623,3260.125,2.7585095613392387
16,entry_4563400.exe ,6.800537109375,0.020432652391420617,568.0,1.4142135623730951,567.875,1.3635890143294642
6,entry_4741728.exe ,1.9049072265625,0.012736912573988228,164.75,0.6614378277661477,164.125,1.2686114456365274
26,entry_4773178.exe ,44.003944396972656,0.08625316589821372,3860.5,10.344080432788601,3860.25,10.603655030224248
27,entry_4979139.exe ,35.20079803466797,0.1601815071121564,3580.625,2.496873044429772,3580.0,2.8284271247461903
17,entry_5152635.exe ,21.37340545654297,0.08777357592431632,1740.125,6.213644260818284,1738.75,6.139014578904337
28,entry_5157469.exe ,32.98088836669922,0.16261621729413359,3257.75,4.235268586524354,3257.25,3.992179855667828
7,entry_5276504.exe ,3.4487228393554688,0.026325235503631216,307.875,1.4523687548277813,308.125,1.4523687548277813
18,entry_5298088.exe ,17.450851440429688,0.07484254669574011,1388.0,2.1213203435596424,1387.875,2.7585095613392387
29,entry_553474.exe ,27.419479370117188,0.1545212410603839,2806.75,7.838207703295441,2806.125,7.490619133289317
19,entry_5754593.exe ,33.090065002441406,0.09038773926022771,3036.5,3.840572873934304,3036.25,3.3819373146171707
8,entry_6025249.exe ,3.0874176025390625,0.0164697052893005,268.625,1.653594569415369,269.0,1.6583123951777
9,entry_778359.exe ,3.2633895874023438,0.009246470504316187,284.625,0.8569568250501305,284.75,1.5612494995995996
