,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
29,entry_2613305.exe ,1.0686187744140625,0.003149489468403698,91.875,0.23393588865327836
24,entry_2677050.exe ,1.0723800659179688,0.004430248231315373,92.07275,0.1450299538026551
26,entry_4826720.exe ,1.0631484985351562,0.013027930064211572,92.25,0.19914065381031515
4,entry_319924.exe ,1.6285934448242188,0.010920323674938146,130.485,0.28812757591039573
3,entry_1175717.exe ,7.3947601318359375,0.017808275087722494,570.6993749999999,0.5779275338439893
8,entry_2543897.exe ,9.129951477050781,0.0398851604580828,686.61425,0.38047067889654324
5,entry_978842.exe ,8.991676330566406,0.04857739866371832,698.5364999999999,0.4477301084358741
7,entry_3321949.exe ,11.202133178710938,0.03615192925737494,830.587,0.469379111167069
6,entry_3117736.exe ,11.984588623046875,0.05380889456330833,937.68475,0.953710353042285
0,entry_4871907.exe ,16.0753173828125,0.08432533670176394,1260.0125,0.7159041486121159
9,entry_166855.exe ,16.330589294433594,0.04450145127538973,1261.40875,1.0996412767352508
1,entry_2410950.exe ,17.91046905517578,0.05133291084932081,1490.72875,0.8955925063889496
21,entry_4352439.exe ,18.49767303466797,0.12119961709042602,1564.99875,4.506094310763997
14,entry_202443.exe ,20.887420654296875,0.13293121095446384,1758.6225,1.5851557494454376
18,entry_5945339.exe ,24.150009155273438,0.12056548791823156,1939.4,2.1824813859458585
23,entry_1368197.exe ,26.466407775878906,0.11650286774560153,2442.18375,3.906359998451192
12,entry_2307838.exe ,32.69499206542969,0.05440638659532393,2513.91875,6.866684857884488
11,entry_3994586.exe ,31.336410522460938,0.11541012821755427,2537.4,4.639407289730051
2,entry_657027.exe ,38.47577667236328,0.1321137800866092,3141.0225,4.11494152449332
10,entry_2970400.exe ,40.019691467285156,0.09327499403764303,3200.2737500000003,4.710445672916736
27,entry_3670556.exe ,43.20686340332031,0.15152244219781386,3291.8925,4.139809023372942
22,entry_4902385.exe ,49.052146911621094,0.1734357942718025,4082.5,3.9951501849117084
25,entry_5201756.exe ,52.94084167480469,0.2740942284948517,4089.22125,10.854258884764894
16,entry_483031.exe ,53.03987121582031,0.1699288924456291,4158.4375,2.6803113158736727
19,entry_1953417.exe ,54.870643615722656,0.15660593778882212,4224.241249999999,4.751969164199257
28,entry_4185201.exe ,71.3210220336914,0.20768761937849978,5800.54375,4.817154080730721
13,entry_176146.exe ,75.20027923583984,0.32747791258784636,6175.69,6.719237307909244
20,entry_5446735.exe ,80.71147918701172,0.15226671043035298,6412.5625,3.838019508809359
17,entry_5402227.exe ,84.42665100097656,0.1913816493389082,6577.737499999999,6.8594893213707095
15,entry_4184640.exe ,82.47068786621094,0.29038090220775453,6623.356250000001,8.348119455152837
