,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
0,entry_1334614.exe ,10.021366119384766,0.05932023404766772,529.625,6.323319934970869,529.125,5.8829733128750465
1,entry_1394267.exe ,4.473468780517578,0.05286700721894854,253.75,8.347903928532,253.0,7.681145747868608
2,entry_1828655.exe ,22.974578857421875,0.101833721831098,1106.625,4.948168853222372,1105.375,4.635124054434789
3,entry_2892760.exe ,10.939085006713867,0.08729377936773944,562.5,7.158910531638177,562.375,7.598313957714566
4,entry_2961485.exe ,31.062313079833984,0.26695298570698794,1495.375,5.337075510052299,1495.25,5.2141634036535525
5,entry_315901.exe ,7.508014678955078,0.07373714367465364,394.125,7.865073108369686,394.0,8.031189202104505
6,entry_3448452.exe ,7.73651123046875,0.039560578010064754,409.25,2.9047375096555625,408.75,3.112474899497183
7,entry_3581799.exe ,21.450592041015625,0.07847787393719766,1025.5,6.837397165588672,1025.125,7.253232038202004
8,entry_4010334.exe ,8.948305130004883,0.05960864961521314,457.125,5.9041828393097715,456.75,5.739120141624499
9,entry_402806.exe ,10.092094421386719,0.08291533311333778,519.375,6.401904013650939,518.875,7.043392293490403
10,entry_4327744.exe ,47.40161895751953,0.3647475943955778,2163.0,15.247950681976906,2162.625,14.957753006384348
11,entry_4340748.exe ,7.731433868408203,0.05927982489607041,404.125,4.428247395979588,403.125,4.567206476611277
12,entry_4455594.exe ,11.022333145141602,0.10535491432059228,558.875,5.206666399914632,558.75,5.261891294962297
13,entry_4625115.exe ,23.4940242767334,0.13718201345922182,1111.375,4.525966747557918,1110.5,4.0
14,entry_4646902.exe ,8.55494499206543,0.06881964458525515,440.5,3.840572873934304,440.125,4.2260353760942415
15,entry_4878682.exe ,9.291488647460938,0.06841522940725461,471.5,8.916277250063503,471.125,9.211914838946353
16,entry_4958343.exe ,24.221405029296875,0.30376807362279085,1142.75,9.56229574945264,1142.0,9.682458365518542
17,entry_7091608.exe ,23.47364616394043,0.13268855729609177,1118.125,6.565772993334448,1117.625,6.263734908183775
18,entry_798360.exe ,30.607341766357422,0.2619512713778274,1445.5,6.614378277661476,1444.5,7.33143914930759
19,entry_849073.exe ,7.817144393920898,0.07764215867815474,408.75,5.9107952087684446,408.0,6.020797289396148
