,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
0,entry_1623932.exe ,0.6259078979492188,0.005634394382233465,48.5,0.7071067811865476,48.375,0.6959705453537527
8,entry_6138905.exe ,0.6217041015625,0.00475232284619063,49.0,0.8660254037844386,48.5,0.7071067811865476
6,entry_5585521.exe ,1.79571533203125,0.012315308059431665,136.125,0.33071891388307384,136.25,0.4330127018922193
4,entry_3974796.exe ,3.1925888061523438,0.026660400387760515,272.25,0.4330127018922193,272.875,1.2686114456365274
3,entry_286654.exe ,3.2275466918945312,0.021894835043355675,272.375,0.6959705453537527,272.875,0.9270248108869579
9,entry_6967734.exe ,3.2152328491210938,0.03953636680888056,272.5,0.5,273.0,0.7071067811865476
2,entry_2346376.exe ,3.2417984008789062,0.023670664681992915,272.875,0.5994789404140899,273.375,0.4841229182759271
5,entry_4548804.exe ,3.2002944946289062,0.021918907919682103,273.25,1.299038105676658,273.625,1.4086784586980805
7,entry_5904708.exe ,3.2298736572265625,0.04300252443193877,273.875,1.7633419974582356,274.5,1.8708286933869707
1,entry_2102452.exe ,3.2772979736328125,0.014427675251977141,274.125,1.165922381636102,274.375,1.1110243021644486
