,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
20,entry_1160377.exe ,20.330106735229492,0.3891233478885707,957.5,13.46291201783626,957.5,13.425721582097552
21,entry_1214591.exe ,14.18358039855957,0.3702865785132368,680.875,18.96336929451093,681.0,19.019726601610234
0,entry_1393690.exe ,0.5270767211914062,0.024366436041897203,26.625,3.276335605520289,26.75,3.3819373146171707
10,entry_1417617.exe ,1.2612552642822266,0.029271101480080608,71.625,4.871793817476269,71.875,4.7549316504025585
1,entry_1607394.exe ,0.3717479705810547,0.011924810616811022,17.0,1.5,17.0,1.5
22,entry_2160948.exe ,16.590286254882812,0.2519296200363683,794.5,13.105342422081156,794.375,13.123809469814777
11,entry_2351086.exe ,1.3331871032714844,0.04412599991601181,69.5,3.605551275463989,69.5,3.605551275463989
2,entry_2768099.exe ,0.4415435791015625,0.022124252297104463,22.0,1.6583123951777,22.125,1.5360257159305635
23,entry_3056370.exe ,16.564191818237305,0.24222537596276886,788.625,14.317275404210118,788.5,14.256577429383253
3,entry_3147458.exe ,0.4723949432373047,0.03506877271035966,23.75,1.8540496217739157,23.375,1.4086784586980805
4,entry_323087.exe ,0.5355510711669922,0.01638903594211466,30.625,1.5761900266148114,30.875,1.5360257159305635
24,entry_3234265.exe ,19.15391731262207,0.30934599257759476,909.0,9.340770846134703,908.75,9.377499666755526
5,entry_3382862.exe ,0.3870429992675781,0.011349118009520149,17.75,1.479019945774904,17.75,1.479019945774904
12,entry_3439806.exe ,6.549345016479492,0.06805622005348942,312.75,4.736823830374104,312.625,4.414110895752394
25,entry_3465844.exe ,24.02061653137207,0.3017596604734209,1118.5,10.594810050208546,1118.875,10.682198977738619
13,entry_3743333.exe ,6.5115509033203125,0.09398802328639154,316.25,4.264680527307995,316.25,3.992179855667828
26,entry_3747441.exe ,14.194059371948242,0.2143375398242523,676.375,14.044015629441603,676.625,14.421663392272057
14,entry_3809348.exe ,1.3549919128417969,0.028290064202418995,69.0,1.9364916731037085,69.125,1.964529205687714
6,entry_3936061.exe ,0.3062572479248047,0.016946996753087664,14.25,0.4330127018922193,14.25,0.4330127018922193
27,entry_4095282.exe ,14.055925369262695,0.21411569049319853,673.5,9.962429422585638,673.25,10.059199769365355
7,entry_4312520.exe ,0.2984199523925781,0.01586147040453157,13.75,0.82915619758885,13.75,0.82915619758885
15,entry_4656783.exe ,6.507556915283203,0.06562241760899983,312.375,5.935855035291883,312.25,6.036348233824818
8,entry_4754483.exe ,0.46047019958496094,0.013747120895617528,24.0,0.8660254037844386,24.0,1.224744871391589
28,entry_4771278.exe ,13.896757125854492,0.34571817841776176,664.125,16.374045773723733,664.25,16.7388022271607
29,entry_4863660.exe ,14.139057159423828,0.28164566827558557,668.375,14.499461196885903,668.625,14.334726192013575
16,entry_5011099.exe ,1.3268451690673828,0.05934659702311204,71.25,4.293891009329417,71.125,4.313858481684349
9,entry_5011150.exe ,0.6613388061523438,0.03829317381598746,33.5,2.345207879911715,33.5,2.345207879911715
17,entry_559559.exe ,1.271942138671875,0.03231368246107716,69.75,4.380353866983808,69.75,4.380353866983808
18,entry_5934509.exe ,1.2942390441894531,0.050650708369241876,69.875,5.395310463726809,70.125,5.666513478321568
19,entry_668883.exe ,6.58961296081543,0.08650959304461221,318.75,4.943429983321297,318.375,5.072905971925756
