,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
0,entry_1220441.exe ,38.31782531738281,0.2869899163275385,1818.4375,16.9192056181725
30,entry_1220441.exe ,4.946653366088866,0.11227599726973593,271.8085,11.999694162769318
60,entry_1220441.exe ,10.012447357177734,0.07152520172022364,505.627,9.504110426547038
20,entry_1262541.exe ,194.644380569458,1.0405420496429811,8712.331250000001,16.5908306283169
50,entry_1262541.exe ,61.54141426086426,0.3160039788369777,3094.14125,10.619200108176715
80,entry_1262541.exe ,62.655603408813484,0.366405077649864,3142.4849999999997,19.28830733890351
51,entry_1262542.exe ,69.64408111572266,0.20689529383603422,3368.39125,9.185524532518535
81,entry_1262542.exe ,71.90672302246094,0.5119614607368431,3513.835,11.902959715969827
21,entry_1262542.exe ,185.27421951293945,0.9355664101794867,8174.58375,8.792139866807032
52,entry_1267136.exe ,67.55731964111328,0.5656762560893924,3234.4,9.320643754591226
82,entry_1267136.exe ,72.7912769317627,0.41545092429931524,3495.1775,12.967894730834299
22,entry_1267136.exe ,181.18506240844727,1.2419618532157877,8009.37375,11.192516403271368
1,entry_1394267.exe ,19.569374084472656,0.2711903510547101,902.9153749999999,11.804818104671268
61,entry_1394267.exe ,5.391269683837891,0.06544630874617276,294.792125,8.315355681471186
31,entry_1394267.exe ,4.341257095336914,0.06656318150911986,244.10075,5.423704701354974
53,entry_1587234.exe ,69.5406265258789,0.28471482702616024,3324.085,9.558536760404271
83,entry_1587234.exe ,73.30618095397949,0.7176421635564215,3518.95,12.987673964186138
23,entry_1587234.exe ,187.1271743774414,1.1253814288398465,8186.445000000001,12.276767693493044
32,entry_1802196.exe ,5.407670974731445,0.05132171860636968,295.095,4.415411277559548
62,entry_1802196.exe ,7.481206893920898,0.08703270491364216,393.5915,8.493291735246126
2,entry_1802196.exe ,27.05935287475586,0.19344982868892818,1251.0237499999998,19.96234075547007
63,entry_2061168.exe ,6.171876907348633,0.10205541389091083,331.69937500000003,8.094106543305129
33,entry_2061168.exe ,5.741888046264648,0.07839632971537053,299.52675,8.460576926989075
3,entry_2061168.exe ,14.279214859008789,0.09634489613573867,724.6847499999999,8.731663755407691
64,entry_228699.exe ,5.589672088623047,0.13222696139930126,294.0605,10.125476075227294
34,entry_228699.exe ,5.2920684814453125,0.06965420104338063,283.328625,8.622259317277285
4,entry_228699.exe ,11.123205184936523,0.13807148015032242,555.213,13.013289639825894
35,entry_289029.exe ,4.581491470336914,0.09221745962978012,256.898625,8.908466646083106
5,entry_289029.exe ,23.196697235107422,0.18251580273409165,1090.48875,18.32297221897964
65,entry_289029.exe ,6.288639068603516,0.0901592376424843,331.869375,9.180597569568924
6,entry_342283.exe ,58.23773193359375,0.09809280035662162,2729.03875,11.58084672800309
36,entry_342283.exe ,5.340415954589844,0.08370614643945257,296.203,6.969022026080841
66,entry_342283.exe ,7.233192443847656,0.06558662824355055,390.309125,13.466283464986732
54,entry_3965735.exe ,66.50214767456055,0.17371417141064305,3176.7675,3.7036527577513954
24,entry_3965735.exe ,187.7376823425293,1.181192181594426,8225.8225,16.431819550798668
84,entry_3965735.exe ,68.43929100036621,0.2977146468089576,3275.035,7.579224894407181
37,entry_416157.exe ,5.115608215332031,0.058744395335393995,279.99475,4.323608034674286
67,entry_416157.exe ,6.768310546875,0.17245378698146943,353.992125,8.064835032992002
7,entry_416157.exe ,26.66011619567871,0.2556480905264305,1215.5774999999999,12.891407748962083
25,entry_4477588.exe ,194.4686222076416,1.0290794022346053,8444.550000000001,32.018253387715774
85,entry_4477588.exe ,86.56400489807129,0.18681081398211422,4008.995,6.19701742776311
55,entry_4477588.exe ,79.93774223327637,0.28567317900882805,3704.1862499999997,12.810916182596062
38,entry_4726067.exe ,2.671894073486328,0.04150545927255595,162.19375,4.948119863897799
68,entry_4726067.exe ,4.346475601196289,0.07644911928713827,253.78537500000004,5.645371709141489
8,entry_4726067.exe ,6.749597549438477,0.1834305960166238,331.24462500000004,9.342741968200489
26,entry_4745082.exe ,198.72786903381348,0.7758684161343737,8725.032500000001,18.068132685753696
86,entry_4745082.exe ,64.625,1.4707301825091526,3193.8525,59.45584637989776
56,entry_4745082.exe ,65.04294395446777,0.9905809311476255,3205.03125,47.96574674637617
87,entry_4989563.exe ,88.11522674560547,0.5005296638872062,4127.6224999999995,12.357936468116266
27,entry_4989563.exe ,214.843412399292,0.853002893432298,9323.166249999998,19.78840249836992
57,entry_4989563.exe ,80.85527801513672,0.2715871118243843,3804.31875,9.724671507948212
58,entry_5359049.exe ,66.89677619934082,0.16610633626972426,3180.04,4.992574486174442
28,entry_5359049.exe ,190.3605670928955,0.7548429668011946,8226.27875,9.91987580252387
88,entry_5359049.exe ,69.18181228637695,0.3105187653347476,3275.9675,4.298004624241347
59,entry_5588483.exe ,62.880592346191406,0.422659186044643,3097.9437500000004,17.47950080630169
89,entry_5588483.exe ,63.56582832336426,0.5308370496962382,3128.2175,13.57825536473675
29,entry_5588483.exe ,198.88951110839844,0.363062004744176,8745.05875,19.241100824472277
39,entry_5852895.exe ,2.7070865631103516,0.047921513339900475,155.944375,6.36930260973484
9,entry_5852895.exe ,6.7165069580078125,0.08125250408722288,330.64162500000003,7.561810430338437
69,entry_5852895.exe ,4.429971694946289,0.07989385235996091,244.32899999999998,7.77992201117723
10,entry_5975913.exe ,39.03879165649414,0.18920236202925322,1820.0974999999999,11.677483408252002
70,entry_5975913.exe ,9.525270462036133,0.15630952689079225,477.216,15.439057605631238
40,entry_5975913.exe ,9.523696899414062,0.13411462005577074,479.927375,12.10903663527264
11,entry_5976780.exe ,38.757408142089844,0.22261852020022824,1735.245,14.842162072959626
71,entry_5976780.exe ,11.757905960083008,0.15704308183195662,587.924,16.560699253050903
41,entry_5976780.exe ,10.822525024414062,0.12064002435836928,530.11725,8.7362087422119
72,entry_5976816.exe ,24.569860458374023,0.09119506650936249,1138.19875,5.929581430210713
42,entry_5976816.exe ,23.749921798706055,0.11040823656284417,1114.61625,21.898383466308655
12,entry_5976816.exe ,51.67412185668945,0.20908847473157988,2318.60125,7.4351066527320215
13,entry_5978424.exe ,52.186607360839844,0.24426107093904037,2296.585,16.637278924151083
43,entry_5978424.exe ,23.840988159179688,0.15217599206086263,1107.9625,9.158836921247142
73,entry_5978424.exe ,24.85818099975586,0.2619330065789675,1143.8825,9.204484980160444
14,entry_5979286.exe ,32.2117862701416,0.18582118298512715,1445.07375,9.58054791948249
74,entry_5979286.exe ,11.847187042236328,0.18806313361337085,587.3225,11.189321661745163
44,entry_5979286.exe ,10.086759567260742,0.0969359069780313,498.326625,8.382051582660086
75,entry_5979571.exe ,11.917900085449219,0.10552791116130601,589.496625,9.920286940627019
15,entry_5979571.exe ,32.318275451660156,0.15724557467686412,1440.365,15.711428961109812
45,entry_5979571.exe ,10.071533203125,0.13085940480231872,495.337,8.194324453547086
76,entry_5980827.exe ,26.34130096435547,0.16091174508694991,1258.2662500000001,16.84175164397992
16,entry_5980827.exe ,57.83535385131836,0.5163776585235381,2559.3549999999996,16.484431291373042
46,entry_5980827.exe ,24.541553497314453,0.3075131364048378,1150.75625,14.843584420129131
77,entry_5981368.exe ,8.936065673828125,0.11524718145758657,440.62375,11.497181891120116
17,entry_5981368.exe ,33.603118896484375,0.2346844275924001,1501.32625,13.57916689040608
47,entry_5981368.exe ,8.439067840576172,0.06521756824674972,422.986625,7.978363521698851
78,entry_5987243.exe ,10.015975952148438,0.08435933071909103,514.0721249999999,8.979745422860017
18,entry_5987243.exe ,30.77454948425293,0.031542028604196824,1359.435,6.3169850403495085
48,entry_5987243.exe ,7.8183555603027335,0.12281156069991045,388.40549999999996,11.927780168581243
79,entry_5990492.exe ,25.262340545654297,0.16049557318339297,1182.1487499999998,14.263448423768368
19,entry_5990492.exe ,52.4704532623291,0.38719745514838444,2320.4700000000003,16.291845352813763
49,entry_5990492.exe ,23.59914207458496,0.2297908035975235,1112.0012499999998,15.772087240993152
