,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
1,entry_2329955.exe ,0.8428707122802734,0.021057602887416788,43.75,2.8613807855648994,41.375,1.7275343701356567
3,entry_2628732.exe ,1.1832561492919922,0.022991445222440156,56.5,3.278719262151,57.5,3.0413812651491097
6,entry_4036141.exe ,1.2358131408691406,0.02958126198415241,57.75,2.1065374432940898,57.875,2.4206145913796355
4,entry_2940662.exe ,1.1603660583496094,0.029259029173016187,57.75,5.539629951540085,57.5,5.5677643628300215
8,entry_5832348.exe ,1.1884231567382812,0.039987193942204874,62.625,4.442338910979215,62.125,4.648588495446763
0,entry_1045291.exe ,1.1157970428466797,0.028092678481117146,66.75,2.7271780286589284,66.0,3.082207001484488
9,entry_719904.exe ,1.3328475952148438,0.024324927933739693,69.0,2.9154759474226504,67.125,3.059309562630104
5,entry_3390804.exe ,1.715890884399414,0.036808389246075955,101.375,1.4086784586980805,100.5,1.6583123951777
7,entry_5337349.exe ,2.5121231079101562,0.025076601226881202,167.125,3.585997071945263,166.0,3.905124837953327
2,entry_2501590.exe ,3.378490447998047,0.03218310466714609,229.75,8.422440263961509,226.75,7.693341276714559
17,entry_5861297.exe ,10.70749282836914,0.1293926148340167,567.375,17.124087566933312,565.625,18.0481127822274
10,entry_190239.exe ,10.0037841796875,0.05563548362480241,579.25,10.145811943851513,578.125,10.890793129979102
13,entry_4130721.exe ,10.070781707763672,0.0936659861632017,582.375,10.258380720172166,582.0,9.912113800799505
12,entry_4058774.exe ,15.805517196655273,0.13636544591216382,873.75,4.115519408288582,873.375,4.442338910979215
16,entry_5806046.exe ,28.20166015625,0.10593467495228151,1333.625,3.461845606031557,1331.75,4.630064794363034
26,entry_4176340.exe ,29.34414291381836,0.20560279835392298,1542.125,6.41165930161608,1541.25,6.219927652312364
11,entry_3244021.exe ,30.502634048461914,0.10191757573548091,1564.0,4.5,1560.5,4.5
14,entry_4303820.exe ,36.317243576049805,0.1749467010532178,1908.375,4.357106264483344,1907.125,4.484347778663024
19,entry_835034.exe ,39.55373191833496,0.15786134480941486,2012.75,9.216154295583381,2011.0,9.460443964212251
27,entry_5764548.exe ,40.5506534576416,0.14875602328426196,2105.25,11.723374087693355,2105.25,12.121777922400657
24,entry_3142915.exe ,41.56912040710449,0.181282342460836,2128.125,9.184735978785673,2128.5,9.682458365518542
28,entry_5943385.exe ,41.19045448303223,0.19831921769453573,2136.5,4.58257569495584,2135.625,5.429951657243368
18,entry_713282.exe ,42.52826499938965,0.1355556887239935,2173.5,8.261355820929152,2171.125,9.426525075551435
23,entry_2924685.exe ,45.69599533081055,0.17216941723989224,2333.75,7.774155902733106,2331.75,8.828221791504788
25,entry_3337691.exe ,48.574140548706055,0.1287829644108552,2477.375,7.548799573442125,2477.125,8.130767183974708
15,entry_563158.exe ,49.26955795288086,0.4274394380386822,2517.5,8.602325267042627,2517.0,9.40744386111339
21,entry_2067730.exe ,50.387916564941406,0.10133631415012621,2591.25,5.994789404140899,2588.75,6.417748826496718
20,entry_1078006.exe ,53.650800704956055,0.2185159229962651,2755.375,10.757991215835789,2753.875,10.844785613371986
29,entry_682938.exe ,123.73876190185547,0.39553859658589685,6191.625,19.729023670724306,6191.125,20.805272769180412
22,entry_2496750.exe ,171.71385192871094,0.7408012395287275,8536.25,4.520785330006281,8534.5,4.9749371855331
