entry_1220441.exe , 2.653198242187500000, 2.556640625000000000,  ,  ,  248.938 
entry_1220441.exe , 2.448059082031250000, 2.386962890625000000,  ,  ,  224.319 
entry_1220441.exe , 2.435546875000000000, 2.375854492187500000,  ,  ,  223.384 
entry_1220441.exe , 2.464965820312500000, 2.393859863281250000,  ,  ,  223.467 
entry_1220441.exe , 2.453002929687500000, 2.392211914062500000,  ,  ,  223.358 
entry_1220441.exe , 2.444824218750000000, 2.381896972656250000,  ,  ,  223.096 
entry_1220441.exe , 2.440307617187500000, 2.378356933593750000,  ,  ,  223.231 
entry_1220441.exe , 2.461181640625000000, 2.390197753906250000,  ,  ,  223.369 
entry_1220441.exe , 2.472045898437500000, 2.408142089843750000,  ,  ,  224.021 
entry_1220441.exe , 2.427307128906250000, 2.366760253906250000,  ,  ,  222.342 
entry_1394267.exe , 2.088684082031250000, 2.038940429687500000,  ,  ,  196.457 
entry_1394267.exe , 2.102722167968750000, 2.040283203125000000,  ,  ,  195.651 
entry_1394267.exe , 2.070617675781250000, 2.011352539062500000,  ,  ,  195.866 
entry_1394267.exe , 2.100830078125000000, 2.044921875000000000,  ,  ,  195.124 
entry_1394267.exe , 2.073059082031250000, 2.023376464843750000,  ,  ,  195.594 
entry_1394267.exe , 2.103820800781250000, 2.039428710937500000,  ,  ,  196.433 
entry_1394267.exe , 2.101928710937500000, 2.046081542968750000,  ,  ,  196.014 
entry_1394267.exe , 2.088989257812500000, 2.034790039062500000,  ,  ,  195.345 
entry_1394267.exe , 2.081237792968750000, 2.021789550781250000,  ,  ,  195.734 
entry_1394267.exe , 2.073852539062500000, 2.025817871093750000,  ,  ,  195.628 
entry_1802196.exe , 2.569396972656250000, 2.509155273437500000,  ,  ,  227.285 
entry_1802196.exe , 2.559204101562500000, 2.491760253906250000,  ,  ,  226.692 
entry_1802196.exe , 2.559204101562500000, 2.496826171875000000,  ,  ,  227.293 
entry_1802196.exe , 2.558410644531250000, 2.496704101562500000,  ,  ,  227.106 
entry_1802196.exe , 2.559631347656250000, 2.485412597656250000,  ,  ,  227.166 
entry_1802196.exe , 2.547607421875000000, 2.486389160156250000,  ,  ,  227.282 
entry_1802196.exe , 2.557739257812500000, 2.499755859375000000,  ,  ,  227.601 
entry_1802196.exe , 2.563964843750000000, 2.491455078125000000,  ,  ,  227.247 
entry_1802196.exe , 2.560363769531250000, 2.501525878906250000,  ,  ,  227.583 
entry_1802196.exe , 2.549987792968750000, 2.480102539062500000,  ,  ,  227.553 
entry_2061168.exe , 2.394287109375000000, 2.340576171875000000,  ,  ,  211.667 
entry_2061168.exe , 2.333374023437500000, 2.270263671875000000,  ,  ,  209.699 
entry_2061168.exe , 2.318908691406250000, 2.250915527343750000,  ,  ,  209.363 
entry_2061168.exe , 2.320800781250000000, 2.271179199218750000,  ,  ,  209.85 
entry_2061168.exe , 2.357666015625000000, 2.288696289062500000,  ,  ,  211.307 
entry_2061168.exe , 2.331481933593750000, 2.275939941406250000,  ,  ,  210.434 
entry_2061168.exe , 2.341247558593750000, 2.272033691406250000,  ,  ,  211.383 
entry_2061168.exe , 2.329833984375000000, 2.272705078125000000,  ,  ,  210.235 
entry_2061168.exe , 2.341125488281250000, 2.281433105468750000,  ,  ,  210.093 
entry_2061168.exe , 2.337036132812500000, 2.276855468750000000,  ,  ,  209.966 
entry_228699.exe , 2.554931640625000000, 2.488159179687500000,  ,  ,  227.753 
