,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
20,entry_1047023.exe ,31.357803344726562,0.24968835005925782,1491.1100000000001,15.606410541825415
21,entry_1502810.exe ,22.33051300048828,0.15815114728194668,1090.30375,8.01873109896449
0,entry_168346.exe ,3.680543899536133,0.12081883270684426,219.97125,11.812319604442644
1,entry_2065488.exe ,3.002399444580078,0.0783973835882072,177.061125,7.933906390257892
2,entry_2231349.exe ,3.2285938262939453,0.11752210729922319,201.5635,9.53794441952772
22,entry_2636313.exe ,79.9714527130127,0.48274113161741344,3578.2325,52.879629525460935
23,entry_2770394.exe ,76.7058048248291,0.41268132330223983,3628.96,14.290995416695147
24,entry_280522.exe ,40.909048080444336,0.2521987430931642,1906.67,22.883548129606144
25,entry_2821813.exe ,74.77252197265625,0.502721841464349,3524.7512500000003,12.58291742552182
3,entry_3071169.exe ,2.8522281646728516,0.07951178955515457,179.06275,8.831205307742536
26,entry_3347229.exe ,75.36774444580078,0.41269393565015183,3615.0924999999997,9.714545473155138
4,entry_383840.exe ,2.5449447631835938,0.06289541945559717,151.50900000000001,6.086116495763124
27,entry_4109271.exe ,77.82795906066895,0.30138977044021154,3774.65625,10.935321140117361
5,entry_4842978.exe ,2.289569854736328,0.10206591393270073,136.10762499999998,9.252757925849728
6,entry_5415970.exe ,2.77349853515625,0.04168118943066335,150.164375,7.065350556368379
28,entry_552017.exe ,14.758993148803711,0.08256485534326313,716.029125,8.165137987773097
7,entry_5605975.exe ,3.070018768310547,0.10572581777920884,176.989625,10.469919363795263
10,entry_5672584.exe ,16.20830726623535,0.14547809613763227,804.3642500000001,19.544712224473923
11,entry_5672644.exe ,15.670618057250977,0.17138101493846658,808.422125,17.509888959081795
12,entry_5673322.exe ,16.187461853027344,0.1536433622884188,819.960375,21.508574400326374
13,entry_5674051.exe ,17.89776039123535,0.2095908562777629,881.65625,20.311262933099464
14,entry_5674331.exe ,17.759740829467773,0.24887577731886593,932.53575,22.13983523397361
15,entry_5674864.exe ,7.372493743896484,0.09751550896480116,403.481625,8.551073469709815
16,entry_5674877.exe ,15.698925018310547,0.09952688826565505,757.26475,11.097705435697058
17,entry_5674990.exe ,5.29566764831543,0.06061163659251098,296.827625,4.7832672656224355
18,entry_5674998.exe ,15.95096206665039,0.20287753421908128,793.9256250000001,24.301600631118394
19,entry_5675116.exe ,30.58578109741211,0.12496140044025754,1485.1975,8.995952909503227
29,entry_638725.exe ,32.30500411987305,0.27539211043568546,1514.7662500000001,8.045010779203452
8,entry_867360.exe ,2.5409202575683594,0.07143449268798502,145.770375,7.755755136308459
9,entry_939880.exe ,3.324281692504883,0.09218087385872818,193.52875,7.964648827004241
