,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
1,entry_2329955.exe ,1.3116836547851562,0.004173543806571626,117.6815,0.32043564096398447
0,entry_2940662.exe ,2.2412261962890625,0.0075228615606705886,195.435125,0.3797681652995649
4,entry_2628732.exe ,2.1917190551757812,0.028746820549693554,195.96437500000002,0.4128804117114336
6,entry_1045291.exe ,2.3330764770507812,0.00837158064621107,210.99675000000002,0.3839823400887067
7,entry_5832348.exe ,2.4549102783203125,0.045411179131093174,213.19962499999997,0.5704763223614093
5,entry_4036141.exe ,2.4304885864257812,0.006157554773511734,213.220125,0.3492464879923568
8,entry_2501590.exe ,2.670654296875,0.015441562814881397,219.853625,0.7927475855371682
9,entry_719904.exe ,3.1044921875,0.01399306666531791,283.15274999999997,0.7769911115965288
3,entry_3390804.exe ,4.558082580566406,0.016094657582436736,414.418,0.38859329639097634
2,entry_5337349.exe ,10.763206481933594,0.03888863898282549,826.3241250000001,2.9576397024274135
11,entry_5861297.exe ,30.461807250976562,0.15538394267638644,2743.54375,2.879747981594983
18,entry_190239.exe ,29.873191833496094,0.14091793629169305,2750.56375,2.386812400985847
16,entry_4130721.exe ,30.022415161132812,0.1303771933725295,2752.9775,3.66923271952057
10,entry_4058774.exe ,37.11591339111328,0.1004561375510091,3372.99,3.930187654552946
13,entry_3244021.exe ,53.126441955566406,0.24121705124226825,4519.68875,2.6621252670563464
28,entry_4176340.exe ,51.98285675048828,0.3006534420020414,4703.98875,5.999877993551269
15,entry_4303820.exe ,57.076446533203125,0.306815612272759,5305.74625,5.750236815775362
24,entry_3337691.exe ,68.84689331054688,0.11500108671711498,5556.78625,2.293168863712366
29,entry_5943385.exe ,70.77006530761719,0.21046579952816294,6530.715,4.9148168836692285
26,entry_5764548.exe ,73.06507110595703,0.21549904208718876,6693.71375,6.123758930387435
27,entry_3142915.exe ,81.93505096435547,0.4092733877204031,7423.71125,7.508647410652515
17,entry_5806046.exe ,102.95244598388672,0.43820887365536737,7900.83875,2.449124524702679
25,entry_1078006.exe ,93.91893768310547,0.2870242671253133,8668.846249999999,9.987079074359054
14,entry_563158.exe ,148.36495208740234,0.5635352706881794,11897.5625,3.513522982705523
21,entry_2924685.exe ,157.8833236694336,0.8813658249784004,11912.5,65.11272917026314
20,entry_2067730.exe ,155.42160034179688,0.4341037377936561,12253.4,2.0408331631960266
12,entry_835034.exe ,240.77950286865234,1.3281423493744076,18805.725,57.827258926911135
23,entry_682938.exe ,225.56014251708984,0.583479507511824,20306.5625,10.47532069914761
19,entry_713282.exe ,288.0383529663086,0.656851140459078,25198.8125,5.828043732677525
22,entry_2496750.exe ,648.2924880981445,3.6953995855734703,52950.2125,41.17703964286293
