,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
10,entry_1520788.exe ,6.74424934387207,0.05679813295926323,330.75,2.9895651857753496,330.375,2.8695600708122493
20,entry_1538321.exe ,24.89719581604004,0.11640636030291669,1206.375,2.1758618981911515,1206.0,2.1213203435596424
21,entry_1803841.exe ,16.98050308227539,0.13760284135663856,808.0,7.54983443527075,807.375,8.076779989575053
22,entry_1812639.exe ,10.185993194580078,0.06802878129667807,495.5,3.4641016151377544,495.125,3.822221212855164
23,entry_1936510.exe ,9.474119186401367,0.42973149575859887,446.875,4.807221130757353,447.125,5.158427570490837
11,entry_2084584.exe ,6.669267654418945,0.05275806442253602,326.625,3.461845606031557,326.375,3.838538133196022
12,entry_2436721.exe ,6.905918121337891,0.036838013620756775,332.125,1.2686114456365274,332.0,1.4142135623730951
13,entry_2512213.exe ,1.0788917541503906,0.03904249882492781,61.125,3.950870157319777,60.875,3.9823830805184977
0,entry_2794778.exe ,0.3936805725097656,0.02279198808642221,16.875,1.2686114456365274,16.75,1.3919410907075054
14,entry_2827190.exe ,3.861631393432617,0.031890132144917524,191.375,3.42554740151118,191.25,3.418698582794336
24,entry_2875325.exe ,15.872289657592773,0.12910109075170711,756.0,5.408326913195984,755.625,5.543859215384171
25,entry_2967489.exe ,16.829833984375,0.12305252217397901,773.0,6.0,772.5,5.979130371550699
26,entry_2967493.exe ,16.824983596801758,0.12057187032215264,776.375,3.7059917700933984,776.125,3.822221212855164
1,entry_3025937.exe ,0.362762451171875,0.01017425172791361,20.0,1.224744871391589,20.0,1.224744871391589
2,entry_3025979.exe ,0.38924598693847656,0.03309911496866017,18.75,1.0897247358851685,18.875,1.4523687548277813
27,entry_3381112.exe ,19.66716957092285,0.036658394364144385,940.25,3.3819373146171707,940.125,2.9341736485763756
15,entry_3660935.exe ,3.911954879760742,0.039299407759621,194.5,2.8284271247461903,194.5,2.8284271247461903
16,entry_3933685.exe ,0.5521659851074219,0.02383613548269651,22.125,1.5360257159305635,21.875,1.2686114456365274
17,entry_4087209.exe ,4.510601043701172,0.015764955872298633,213.75,0.4330127018922193,213.75,0.4330127018922193
3,entry_4722997.exe ,0.429595947265625,0.025952713010142965,20.125,1.899835519196333,19.875,1.3635890143294642
28,entry_4825983.exe ,16.604454040527344,0.11935882515691067,791.875,6.469882147303767,791.625,6.5942683445549894
29,entry_5029563.exe ,30.423856735229492,0.2669133258625868,1537.5,3.24037034920393,1537.25,3.3819373146171707
4,entry_5245213.exe ,0.7957916259765625,0.04115631887494235,37.25,2.817356917396161,37.0,3.24037034920393
18,entry_5281743.exe ,12.331975936889648,0.06309831970224339,611.5,3.5355339059327378,611.375,3.461845606031557
5,entry_5411679.exe ,0.6954250335693359,0.02965902463313672,33.75,2.48746859276655,33.875,2.4206145913796355
19,entry_5453782.exe ,11.864564895629883,0.07847014883120713,558.75,6.740734381356382,558.25,6.359048670988452
6,entry_5593222.exe ,0.7872085571289062,0.02290038991330274,36.75,1.3919410907075054,36.375,1.4086784586980805
7,entry_5733472.exe ,0.7056179046630859,0.021640794650803537,33.5,1.0,33.25,0.82915619758885
8,entry_5922312.exe ,0.672271728515625,0.010493590828625315,31.125,2.2603926650031405,31.375,2.057759704144291
9,entry_5946809.exe ,0.7847003936767578,0.011255282059568023,44.75,2.331844763272204,44.5,2.3979157616563596
