,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
5,entry_4272561.exe ,0.44258689880371094,0.02546011253526579,18.705,0.14398437415219736
3,entry_3576015.exe ,0.43674278259277344,0.007730210584374114,19.385499999999997,0.6083510499703277
4,entry_3577829.exe ,0.4398021697998047,0.019861564021486117,20.997500000000002,1.8863640952901966
9,entry_679751.exe ,0.703582763671875,0.026263730523670967,37.20025,3.0234673286642284
6,entry_4910057.exe ,0.6701984405517578,0.036644011667649745,37.532250000000005,3.650751626377779
2,entry_2993426.exe ,0.8586769104003906,0.016609007466825084,38.083125,0.24988619284586475
1,entry_286425.exe ,0.7171840667724609,0.03182905945745336,39.316125,3.5031809272966474
0,entry_239948.exe ,0.7613506317138672,0.028913682506341267,40.057625,3.101313630443559
8,entry_5724577.exe ,0.8479995727539062,0.02825917023541645,42.812125,3.8750656909754433
11,entry_2595975.exe ,1.9096965789794922,0.08879068162453242,101.47550000000001,7.394332103036756
18,entry_5981411.exe ,1.8996658325195312,0.08607673440037347,103.41575,6.244844929019454
16,entry_5118662.exe ,1.8757305145263672,0.05775794692415795,104.228375,4.622840034478263
13,entry_4091019.exe ,1.8817996978759766,0.02670498097199432,107.32974999999999,3.070908405911839
15,entry_5023680.exe ,1.9788455963134766,0.06879751553169151,108.681375,5.031406834512093
17,entry_5784842.exe ,2.1551055908203125,0.08451243109124044,111.83525,8.744834428821394
7,entry_5513611.exe ,2.4355640411376953,0.04919432732218775,115.658,3.287388211027108
14,entry_4259947.exe ,6.983068466186523,0.15417550916984596,337.001625,6.697852117236907
19,entry_811745.exe ,6.842275619506836,0.09233320430340236,339.849375,6.441237942691999
10,entry_1346798.exe ,7.033315658569336,0.12757839315015188,343.925125,11.859685034155623
27,entry_5133407.exe ,14.591806411743164,0.17093626164689094,663.2735,9.591648919763456
12,entry_3144096.exe ,14.781679153442383,0.064354442346893,709.24875,2.8423858266428184
20,entry_1114874.exe ,22.323728561401367,0.26187015320655893,1043.36125,9.785986712513937
22,entry_2353858.exe ,21.781539916992188,0.48687821718507707,1068.8025,43.47871138557353
28,entry_5551567.exe ,27.52359390258789,0.17999675201367757,1263.675,20.63789112288364
21,entry_215794.exe ,52.41152000427246,0.6795223320293845,2405.625,24.77651761244906
24,entry_3841535.exe ,54.00309371948242,0.3272020177546978,2486.51625,16.04287609618361
25,entry_3844007.exe ,65.78121376037598,0.2918615768649248,2893.0462500000003,6.694508827203029
26,entry_4464596.exe ,90.48637390136719,0.2957840086846902,4000.47,16.435276845858073
23,entry_3638005.exe ,117.18806457519531,0.3619688054318919,5334.055,3.224930231803497
29,entry_650248.exe ,116.4008731842041,0.42427138719232266,5732.953750000001,9.6133188045283
