,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma
8,entry_867360.exe ,1.402008056640625,0.018430065458399335,122.5,0.8660254037844386,123.375,0.9921567416492215
4,entry_383840.exe ,1.400238037109375,0.023989747623014108,126.5,1.224744871391589,126.375,1.3169567191065923
5,entry_4842978.exe ,0.9379196166992188,0.19148415186279344,127.25,22.78568629644497,127.125,22.087538907718987
7,entry_5605975.exe ,1.3236160278320312,0.18547087527729958,146.375,17.34890126203962,146.875,17.294778836400308
6,entry_5415970.exe ,1.2529754638671875,0.20434628820392522,169.25,20.771073636189342,169.625,20.049547999892667
2,entry_2231349.exe ,1.5556564331054688,0.09032798674266758,170.875,8.373134120507087,172.125,7.218682358990455
3,entry_3071169.exe ,1.0881881713867188,0.22650918752096658,174.375,32.27591013434013,174.125,32.5631597821833
1,entry_2065488.exe ,1.1092071533203125,0.10884972337292874,174.5,18.6748493969831,175.0,19.42935922772545
0,entry_168346.exe ,1.717559814453125,0.1137175912132357,184.75,9.283722313813572,184.125,9.492595798831845
9,entry_939880.exe ,1.4393081665039062,0.17256647495018898,188.75,16.701422095139083,188.5,17.378147196982766
17,entry_5674990.exe ,2.7301712036132812,0.02782606491754566,236.75,1.984313483298443,236.25,1.984313483298443
15,entry_5674864.exe ,3.5762481689453125,0.03216436554115313,317.25,1.984313483298443,317.25,1.8540496217739157
16,entry_5674877.exe ,6.753211975097656,0.02665998119080188,544.75,0.6614378277661477,545.0,1.0
18,entry_5674998.exe ,6.938789367675781,0.029416593679246317,559.625,0.9921567416492215,560.125,1.2686114456365274
12,entry_5673322.exe ,7.299537658691406,0.02491178403759317,582.25,0.9682458365518543,581.375,1.5761900266148114
10,entry_5672584.exe ,7.250175476074219,0.051907820752436926,582.625,1.3169567191065923,580.75,1.713913650100261
13,entry_5674051.exe ,7.947265625,0.02797440037579037,648.25,1.3919410907075054,647.875,1.4523687548277813
28,entry_552017.exe ,7.4989166259765625,0.032585668325169855,657.625,1.8666480653835098,657.625,1.4947825928876748
11,entry_5672644.exe ,7.310920715332031,0.0714797867770782,670.875,7.944140922717824,670.0,7.745966692414834
14,entry_5674331.exe ,7.7161407470703125,0.05633462882555299,749.25,6.398241946034863,749.375,7.244610065421051
19,entry_5675116.exe ,12.493782043457031,0.06166692257939956,1064.0,3.6742346141747673,1064.0,4.123105625617661
21,entry_1502810.exe ,12.365882873535156,0.04883118560258819,1088.0,3.872983346207417,1087.875,3.515590277606308
29,entry_638725.exe ,13.641166687011719,0.04713735512517825,1109.5,2.0615528128088303,1108.625,2.6427968139832467
24,entry_280522.exe ,13.6011962890625,0.057066940871220356,1113.0,3.5,1112.875,3.7893765978060294
20,entry_1047023.exe ,15.112640380859375,0.05749493900603527,1224.5,1.3228756555322954,1225.125,1.165922381636102
22,entry_2636313.exe ,31.94757080078125,0.36519898406339646,2488.875,32.57467382799097,2488.0,31.980462785894765
23,entry_2770394.exe ,32.625389099121094,0.13432540358604828,3081.75,3.960744879438715,3082.375,4.0600954422279285
26,entry_3347229.exe ,31.28717803955078,0.1360832514005721,3121.375,4.121210380458634,3121.0,4.873397172404482
27,entry_4109271.exe ,32.472328186035156,0.12859030476156388,3241.5,2.5,3242.0,3.3166247903554
25,entry_2821813.exe ,40.60023498535156,0.21461115459940985,3919.75,2.436698586202241,3920.125,2.8034576865007255
