,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
20,entry_1417702.exe ,2.602508544921875,0.04941215403079185,118.105,4.0331322504971245
21,entry_1692100.exe ,2.5423946380615234,0.028292849125335855,123.98649999999999,1.4560594081286644
22,entry_2347742.exe ,153.04013633728027,0.7889546895917703,6831.80375,13.501087861261368
23,entry_2621650.exe ,2.542600631713867,0.05361319254730392,121.63775,2.720804281366082
24,entry_3091834.exe ,120.79557228088379,0.35665295019987986,5446.63875,12.167093364378337
25,entry_3151832.exe ,2.5850601196289062,0.044816952601598486,121.34275,3.1432036105699543
26,entry_3636563.exe ,192.09786987304688,0.6347392825474466,8388.1375,43.76815816035696
27,entry_3893916.exe ,2.575807571411133,0.026026735885515857,123.49962500000001,1.3585766391245644
0,entry_4213612.exe ,2.350200653076172,0.02222020095642273,115.597375,3.9864576360943555
28,entry_432567.exe ,2.562847137451172,0.03709884289402597,122.92099999999999,2.328520291945077
1,entry_4624174.exe ,2.3538246154785156,0.03381228423340334,117.72800000000001,2.729326107301948
2,entry_4626876.exe ,2.3899497985839844,0.038214740639845,115.930125,3.6437597834345508
3,entry_4626923.exe ,2.38995361328125,0.035023877160884266,118.13999999999999,3.0608967231842383
4,entry_4902862.exe ,2.402395248413086,0.0271961119215975,116.098,3.8707142751693753
5,entry_5369563.exe ,2.4425716400146484,0.05745273186831595,116.098375,3.379801064319465
6,entry_5417825.exe ,2.3822574615478516,0.04567422338727956,116.678875,3.79411671003608
7,entry_5566850.exe ,2.4058055877685547,0.027031637595265615,118.7395,0.9292936833961568
8,entry_5633970.exe ,2.408435821533203,0.04676131576022956,117.186125,3.7210103277705397
9,entry_5750690.exe ,2.3929443359375,0.04368398104494864,117.141125,2.936814491821879
10,entry_5977378.exe ,81.75459671020508,0.2673111558283669,3615.9875,12.009370039681595
11,entry_5977756.exe ,2.5265331268310547,0.018696242555408155,122.801625,0.7758883517459194
12,entry_5978296.exe ,89.17877578735352,0.18724096815160382,3862.09125,6.281708440981613
13,entry_5980254.exe ,84.77720069885254,0.3013284785281144,3730.58375,17.393140125851293
14,entry_5980769.exe ,89.67558860778809,0.23685415374352034,3970.7650000000003,7.382487724337932
15,entry_5980820.exe ,61.78115653991699,0.2044583717629356,2755.1537500000004,4.8355142888321625
16,entry_5981388.exe ,18.11382484436035,0.3818074218580357,821.1975,23.145180211007208
17,entry_5981843.exe ,23.267852783203125,0.3282271325407125,1020.48375,17.937023120838642
18,entry_5982098.exe ,27.151630401611328,0.4034322639089435,1261.0,25.084241068846396
19,entry_5982622.exe ,81.19097900390625,0.1644290587415192,3565.245,9.854441891857723
29,entry_708774.exe ,188.2995319366455,1.2438363575567457,8434.381249999999,12.43767003652611
