,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo
28,entry_1288610.exe ,51.03450012207031,0.3353499480121441,5740.59,1.8058239116811001
19,entry_1318308.exe ,3.5789337158203125,0.008456054150913625,368.68175,0.2963113860451555
11,entry_1340102.exe ,18.91838836669922,0.1566186651615864,1871.2075,0.936452748407551
21,entry_1701623.exe ,39.22760772705078,0.07304173337657402,3802.675,1.5322206107476062
0,entry_178890.exe ,0.9330673217773438,0.0313917156041777,89.43525,2.4095823159834158
25,entry_1934355.exe ,45.577171325683594,0.26015186982272803,4194.3099999999995,14.377645843461192
23,entry_2089087.exe ,43.1036376953125,0.10113011533014449,4021.2512500000003,1.5572446620554252
20,entry_216330.exe ,36.409149169921875,0.08237568885532677,3491.1575,1.5791116964926977
10,entry_2167825.exe ,3.7415237426757812,0.009958668875873026,369.43925,0.6565709691267179
13,entry_2279764.exe ,7.7527313232421875,0.018725381772993478,774.94875,0.5545970947453668
15,entry_2513196.exe ,7.038604736328125,0.014361982100605485,682.4515,0.41312679651650214
12,entry_2708553.exe ,93.77598571777344,0.2945973994744094,9373.8675,2.6321367270721354
27,entry_3043434.exe ,38.85771179199219,0.10649225857736305,3704.50875,1.5332109892314214
24,entry_3108893.exe ,123.46454620361328,0.34447484976302223,11298.7375,12.234677917705712
8,entry_312988.exe ,0.8367691040039062,0.031174493071134454,77.151875,2.1217029385319233
6,entry_3159880.exe ,0.7172698974609375,0.03312756903488355,74.576,2.4601187471339685
17,entry_3163004.exe ,3.3272705078125,0.014409791577285891,323.959875,0.8651584302166849
2,entry_3753826.exe ,0.7733535766601562,0.022842278540687714,76.566375,1.2982299427971145
18,entry_396083.exe ,18.082870483398438,0.036011165681061906,1831.77875,0.9332394856091321
26,entry_4823891.exe ,69.25621795654297,0.33817485810918096,6641.93625,2.135702094745498
3,entry_5011724.exe ,0.8694534301757812,0.012460310237816056,85.788375,0.5830006298238447
1,entry_5023472.exe ,0.8130264282226562,0.020081260634367396,78.7875,1.119191895967799
9,entry_5023803.exe ,0.7103805541992188,0.03840854458277636,76.03187499999999,2.3786465393948277
5,entry_5053014.exe ,0.729827880859375,0.02638881291028568,77.512875,1.618670707517438
7,entry_5054856.exe ,1.5710067749023438,0.006232234732957161,157.56275,0.10570921199214596
29,entry_5287040.exe ,33.96702575683594,0.21814817797225264,3558.65125,0.8198847098830171
4,entry_5557545.exe ,2.513885498046875,0.009573233411707675,251.94825000000003,0.27349714349513876
16,entry_5647218.exe ,1.8596420288085938,0.006622591320525963,178.816625,0.24373137749374998
14,entry_684443.exe ,3.8824081420898438,0.017094609754022154,370.029375,0.29936597063627574
22,entry_735506.exe ,60.755332946777344,0.22679491277108488,5261.235000000001,16.349853974883004
